t,phi,lhs,rhs,rel_err
0.09641194265590289,5.489568564772922,0.06590062416141196,0.06590062416141197,1.0529329565849986e-16
0.5604816502604915,5.5755712466440785,0.582143273310313,0.5821432733103132,1.9071302126570291e-16
0.8261834224749394,2.919262882951409,0.9908288770110834,0.9908288770110831,1.120499261158229e-16
0.19881286165768777,4.131898035928426,0.48958195429539686,0.489581954295397,1.7007719773234627e-16
0.4386193846158159,2.9778720502565643,0.8468589547831654,0.8468589547831654,0.0
0.7698897967346703,3.506744919422889,0.9825302350199898,0.9825302350199898,0.0
0.8217765815695705,0.2247585523675287,0.5654914150030153,0.5654914150030158,4.90822227875571e-16
0.2821166739235826,4.817391535844642,0.4949726940537289,0.4949726940537292,2.803748161167862e-16
0.9606907242717101,1.3138430464302893,0.9989229192452659,0.998922919245266,5.55710056920099e-17
0.07192642655443411,4.3812373325323755,0.18121112173584453,0.18121112173584442,3.063341294922156e-16
0.7409433882130387,2.7175784286145426,0.9768557543463664,0.9768557543463664,0.0
0.7681202638852427,2.880084401766302,0.9825088215503595,0.9825088215503597,1.1299878436442627e-16
0.5677165445422828,2.6034395162820223,0.9186553325826109,0.9186553325826109,0.0
0.817423984334731,1.9729329302891132,0.9855574269288736,0.9855574269288736,0.0
0.10739740137219285,0.13883035737895266,0.0025871622148944118,0.002587162214894256,3.008922886098916e-14
0.7783608487013227,0.6083402306849507,0.8504159146871992,0.8504159146871993,6.527529679601067e-17
0.937614506324863,4.354817136375763,0.9984649880256766,0.9984649880256767,5.559649251299565e-17
0.7882952907745849,1.4671551987468647,0.969266395079712,0.969266395079712,0.0
0.6150244194573539,0.6881048379927656,0.6538068406727586,0.6538068406727585,8.490451273672448e-17
0.6609514357050685,2.98337924555229,0.9580804276070708,0.9580804276070705,1.7381990999410378e-16
0.07413424010867962,2.8941323451957772,0.25409695085210526,0.25409695085210543,3.276966786403955e-16
0.7347603028045502,3.3274085244010543,0.9764243244328942,0.9764243244328943,5.68514628755266e-17
0.09002570434963354,2.298356853800498,0.2658111934560268,0.2658111934560267,1.0441838530107096e-16
0.8779959408215915,5.816986044301837,0.9264135358391369,0.9264135358391369,0.0
0.9340368147060369,2.6328324023072573,0.9987582021544898,0.9987582021544898,0.0
0.5781919742452054,1.4448807563063506,0.8503704867496222,0.850370486749622,1.3055756778069413e-16
0.21958921368161022,0.7109657312518397,0.1487181148463098,0.1487181148463101,9.331605515680591e-16
0.487792902390272,3.979739674156599,0.8612205923326435,0.8612205923326435,0.0
0.6354312263561779,0.6080413535068475,0.6315097068318135,0.6315097068318138,2.6370687875764576e-16
0.7047085439983827,1.988101820840064,0.9578320056691297,0.9578320056691298,5.795499722571747e-17
0.6634456902293409,3.788945681179078,0.954667069960585,0.9546670699605851,5.814713105538426e-17
0.5577505621227298,0.1289961311783104,0.04524279701887435,0.045242797018874396,5.367954738418056e-16
0.8916246433134348,5.390499596291658,0.9826336797213522,0.9826336797213523,5.64922130971526e-17
0.04619222530645017,3.7852205139319617,0.15453502870635638,0.15453502870635646,2.6941052635098053e-16
0.5980291990302199,2.630013031729465,0.9326907306904668,0.9326907306904665,1.78551633691577e-16
0.7669268440596368,0.4716578893609696,0.7550752303848824,0.7550752303848824,0.0
0.7646321059080338,3.270073242441381,0.9821372793849737,0.9821372793849737,0.0
0.804866307135018,1.2428015728105941,0.9662807790147949,0.9662807790147948,5.744826186841484e-17
0.7123277527161532,6.141071984277653,0.14788400138549707,0.14788400138549757,1.6891629804463597e-15
0.908561309247062,1.111559792694855,0.9918030591196246,0.9918030591196246,0.0
0.6897915143967236,4.460094394982415,0.9471323590401053,0.9471323590401054,5.860970824343599e-17
0.012917713919342318,4.1327068489515915,0.03942252210649699,0.03942252210649718,2.3761814997450232e-15
0.7849393593496149,5.690753148738833,0.8526011694274234,0.8526011694274236,1.3021598661080218e-16
0.7366148792353479,2.147453271520093,0.9704278006889483,0.9704278006889486,1.7160828819572587e-16
0.5074945362420015,3.948181687859996,0.8762369649767866,0.8762369649767866,0.0
0.04341287969446517,3.921105446710153,0.13969116057932907,0.13969116057932904,9.934621310511207e-17
